image_url,book_name,category_name
https://books.toscrape.com/media/cache/4b/2a/4b2a574e8382dcac92d046d30d2c27fc.jpg,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology
https://books.toscrape.com/media/cache/e8/b4/e8b404939ad2b1cc9d896ba646919b17.jpg,The Golden Condom: And Other Essays on Love Lost and Found,Psychology
https://books.toscrape.com/media/cache/d3/26/d326484793116ccc786957d31e4fe912.jpg,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology
https://books.toscrape.com/media/cache/e5/65/e56540f5e29286f3d7a1e3eb1912b61f.jpg,An Unquiet Mind: A Memoir of Moods and Madness,Psychology
https://books.toscrape.com/media/cache/7d/9b/7d9ba3173dcc0194ec63f9c77d0763cb.jpg,"Thinking, Fast and Slow",Psychology
https://books.toscrape.com/media/cache/5c/27/5c2728296f41f2f0fb52142e35f49570.jpg,Civilization and Its Discontents,Psychology
https://books.toscrape.com/media/cache/37/5e/375e0267fe12e7aa1f9f7f2bd2711ecb.jpg,8 Keys to Mental Health Through Exercise,Psychology
