image_url,book_name,category_name
https://books.toscrape.com/media/cache/49/e1/49e1f207b2149e34390a2c6aa7cfc113.jpg,Online Marketing for Busy Authors: A Step-By-Step Guide,Self Help
https://books.toscrape.com/media/cache/b0/9d/b09d7cb6aa8ae112dd457e588762d293.jpg,How to Be Miserable: 40 Strategies You Already Use,Self Help
https://books.toscrape.com/media/cache/7f/6b/7f6bfd0fc24b974b4d7721899e93aa2c.jpg,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help
https://books.toscrape.com/media/cache/73/7e/737e4921bc14d72245aad1f21d7a3eef.jpg,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help
https://books.toscrape.com/media/cache/64/0c/640cfc86cd3943cef402dc6082497eec.jpg,How to Stop Worrying and Start Living,Self Help
