image_url,book_name,category_name
https://books.toscrape.com/media/cache/df/34/df346322ddfdd3b4da0e34cad17f49dc.jpg,Wall and Piece,Art
https://books.toscrape.com/media/cache/0a/d4/0ad48326a0d2dbda145c94e1d50ef673.jpg,Feathers: Displays of Brilliant Plumage,Art
https://books.toscrape.com/media/cache/87/82/87822798b42545d589822bc712dc38a6.jpg,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art
https://books.toscrape.com/media/cache/0a/8f/0a8f6461714ec9868dea0d37c5da5a81.jpg,The New Drawing on the Right Side of the Brain,Art
https://books.toscrape.com/media/cache/cb/74/cb74d2953d5249143c3c2e3c281daf6f.jpg,History of Beauty,Art
https://books.toscrape.com/media/cache/7a/e9/7ae92da23efc2f0f4633f9d2cde370f3.jpg,The Story of Art,Art
https://books.toscrape.com/media/cache/76/90/76904c101329aa50b6653f399318970b.jpg,The Art Book,Art
https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,Ways of Seeing,Art
