UPC,Product Type,Price (excl. tax),Price (incl. tax),Tax,Availability,Number of reviews,product_page_url,title,product_description,category_name
155e42df837ee5ff,Books,20.79,20.79,0.00,In stock (3 available),0,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,Between Shades of Gray,"Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, crossing the Arctic Circle, to a work camp in the coldest reaches of Siberia. Here they are forced, under Stalin's orders, to dig for beets and fight for their lives under the cruelest of conditions. Lina finds solace in her art, meticulously--and at great risk--documenting events by drawing, hoping these messages will make their way to her father's prison camp to let him know they are still alive. It is a long and harrowing journey, spanning years and covering 6,500 miles, but it is through incredible strength, love, and hope that Lina ultimately survives. Between Shades of Gray is a novel that will steal your breath and capture your heart. ...more",Historical Fiction
8ceb5c6aed2c5f8b,Books,41.32,41.32,0.00,In stock (1 available),0,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,While You Were Mine,"Everything she loved could so easily be lost.The end of World War II should have brought joy to Gwen Mullen. But on V-J Day, her worst fear is realized. As celebrating crowds gather in Times Square, a soldier appears on her doorstep to claim Mary, the baby abandoned to Gwen one year earlier. Suddenly Gwen is on the verge of losing the child she has nurtured and loves dearl Everything she loved could so easily be lost.The end of World War II should have brought joy to Gwen Mullen. But on V-J Day, her worst fear is realized. As celebrating crowds gather in Times Square, a soldier appears on her doorstep to claim Mary, the baby abandoned to Gwen one year earlier. Suddenly Gwen is on the verge of losing the child she has nurtured and loves dearly.With no legal claim to Mary, Gwen begins to teach Lieutenant John McKee how to care for his child, knowing that he will ultimately take Mary away. What starts as a contentious relationship, however, turns into something more, and Gwen must open her heart to learn that love means taking chances.While You Were Mine paints a vivid portrait of 1940s New York and tells an enchanting tale of the nature of love and trust. ...more",Historical Fiction
38f776ab9118aed7,Books,34.56,34.56,0.00,In stock (1 available),0,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,The Secret Healer,"In the fourteenth century, opportunities for women are limited to the home. But spirited young Madlen finds her calling as assistant to the city’s trusted midwife, Clara. Working alongside Clara, Madlen develops a surprisingly soothing technique and quickly becomes a talented healer.After Clara’s tragic death, Madlen alone rushes to assist the birth of a local nobleman’s c In the fourteenth century, opportunities for women are limited to the home. But spirited young Madlen finds her calling as assistant to the city’s trusted midwife, Clara. Working alongside Clara, Madlen develops a surprisingly soothing technique and quickly becomes a talented healer.After Clara’s tragic death, Madlen alone rushes to assist the birth of a local nobleman’s child. But rather than the joy of birth, Madlen walks into an accusation of murder and witchcraft because of her extraordinary gifts. Forced to flee her own town, she establishes a new identity in the home of her aunt. Yet even though it endangers her life, she cannot resist the urge to help the sick patients who seek out her miraculous treatment. When she meets handsome Johannes—an investigator hired by the Church to bring her to justice for sacrilegious acts—she becomes drawn to the very man who could destroy her.Will Madlen’s gifts bring about her downfall? Or can love and reason prevail in a time of fearful superstition? ...more",Historical Fiction
e25164e5b3fe208b,Books,25.83,25.83,0.00,In stock (1 available),0,https://books.toscrape.com/catalogue/starlark_56/index.html,Starlark,"On the morning of her wedding, Roma awakens to find that a 21st century eclipse has swept her through time and space to medieval Ireland—a land bedevilled with strife, conflict and danger at every possible turn. Soon caught up in an intricate spider’s web of political intrigue, Roma is forced to ally herself and marry a man she passionately hates—a cocky, rugged, silver-to On the morning of her wedding, Roma awakens to find that a 21st century eclipse has swept her through time and space to medieval Ireland—a land bedevilled with strife, conflict and danger at every possible turn. Soon caught up in an intricate spider’s web of political intrigue, Roma is forced to ally herself and marry a man she passionately hates—a cocky, rugged, silver-tongued Irish warrior—and the only man who can protect her from the dark forces at work on the Emerald Isle… For under the rolling green hills of the ancient Irish countryside lies a powerful force that even today is only spoken of in hushed tones. And as the war deepens, Roma finds herself falling for the one man she swore that she never would—her husband, Fionn, whose fierce passion drives her crazy despite herself. Roma’s a very long way from home—but her battle has only just begun, and now she needs Fionn’s help more than ever to succeed…and craves his touch more than ever to survive. Rich in historical detail and breathtaking romance, prepare to be swept back in time to the lush mythology, epic legends, and Celtic magic of STARLARK’s medieval Ireland—and the spellbinding tale of a love so absolute it transcends time itself… ...more",Historical Fiction
d510567580c8be52,Books,27.70,27.70,0.00,In stock (1 available),0,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,Lost Among the Living,"England, 1921. Three years after her husband, Alex, disappeared, shot down over Germany, Jo Manders still mourns his loss. Working as a paid companion to Alex's wealthy, condescending aunt, Dottie Forsyth, Jo travels to the family’s estate in the Sussex countryside. But there is much she never knew about her husband’s origins…and the revelation of a mysterious death in the England, 1921. Three years after her husband, Alex, disappeared, shot down over Germany, Jo Manders still mourns his loss. Working as a paid companion to Alex's wealthy, condescending aunt, Dottie Forsyth, Jo travels to the family’s estate in the Sussex countryside. But there is much she never knew about her husband’s origins…and the revelation of a mysterious death in the Forsyths’ past is just the beginning…All is not well at Wych Elm House. Dottie's husband is distant, and her son was grievously injured in the war. Footsteps follow Jo down empty halls, and items in her bedroom are eerily rearranged. The locals say the family is cursed, and that a ghost in the woods has never rested. And when Jo discovers her husband’s darkest secrets, she wonders if she ever really knew him. Isolated in a place of deception and grief, she must find the truth or lose herself forever.And then a familiar stranger arrives at Wych Elm House… ...more",Historical Fiction
19fec36a1dfb4c16,Books,16.97,16.97,0.00,In stock (1 available),0,https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,A Spy's Devotion (The Regency Spies of London #1),"In England’s Regency era, manners and elegance reign in public life—but behind closed doors treason and tawdriness thrive. Nicholas Langdon is no stranger to reserved civility or bloody barbarity. After suffering a battlefield injury, the wealthy, well-connected British officer returns home to heal—and to fulfill a dying soldier’s last wish by delivering his coded diary.At In England’s Regency era, manners and elegance reign in public life—but behind closed doors treason and tawdriness thrive. Nicholas Langdon is no stranger to reserved civility or bloody barbarity. After suffering a battlefield injury, the wealthy, well-connected British officer returns home to heal—and to fulfill a dying soldier’s last wish by delivering his coded diary.At the home of the Wilherns, one of England’s most powerful families, Langdon attends a lavish ball where he meets their beautiful and intelligent ward, Julia Grey. Determined to maintain propriety, he keeps his distance—until the diary is stolen and all clues lead to Julia’s guardian. As Langdon traces an evil plot that could be the nation’s undoing, he grows ever more intrigued by the lovely young woman. And when Julia realizes that England—and the man she is falling in love with—need her help, she finds herself caught in the fray. Will the two succumb to their attraction while fighting to save their country? ...more",Historical Fiction
